
Benchmark started on 1/2/2017 11:57:54
Delta	Instant FPS	10-sec avg. FPS	Total avg. FPS
4	250	196.895	196.855
4	250	196.935	196.895
15	66.6667	196.567	196.935
4	250	196.607	196.567
17	58.8235	196.167	196.607
3	333.333	196.244	196.167
4	250	196.284	196.244
3	333.333	196.362	196.284
3	333.333	196.439	196.362
4	250	196.479	196.439
3	333.333	196.556	196.479
4	250	196.596	196.556
3	333.333	196.672	196.596
18	55.5556	196.199	196.672
4	250	196.239	196.199
17	58.8235	195.805	196.239
4	250	195.846	195.805
3	333.333	195.922	195.846
4	250	195.962	195.922
3	333.333	196.038	195.962
3	333.333	196.115	196.038
3	333.333	196.191	196.115
3	333.333	196.267	196.191
7	142.857	196.198	196.267
4	250	196.238	196.198
12	83.3333	195.988	196.238
3	333.333	196.064	195.988
4	250	196.104	196.064
4	250	196.143	196.104
4	250	196.183	196.143
3	333.333	196.258	196.183
3	333.333	196.334	196.258
4	250	196.373	196.334
3	333.333	196.448	196.373
3	333.333	196.523	196.448
3	333.333	196.598	196.523
3	333.333	196.673	196.598
4	250	196.712	196.673
9	111.111	196.572	196.712
4	250	196.611	196.572
18	55.5556	196.15	196.611
12	83.3333	195.904	196.15
3	333.333	195.979	195.904
13	76.9231	195.699	195.979
4	250	195.739	195.699
3	333.333	195.813	195.739
4	250	195.852	195.813
3	333.333	195.926	195.852
4	250	195.965	195.926
3	333.333	196.04	195.965
3	333.333	196.114	196.04
4	250	196.152	196.114
3	333.333	196.226	196.152
3	333.333	196.3	196.226
16	62.5	195.917	196.3
3	333.333	195.991	195.917
18	55.5556	195.54	195.991
4	250	195.579	195.54
3	333.333	195.652	195.579
3	333.333	195.726	195.652
4	250	195.764	195.726
3	333.333	195.838	195.764
3	333.333	195.911	195.838
3	333.333	195.984	195.911
4	250	196.023	195.984
4	250	196.061	196.023
3	333.333	196.134	196.061
4	250	196.172	196.134
3	333.333	196.245	196.172
3	333.333	196.318	196.245
2	500	196.425	196.318
3	333.333	196.498	196.425
3	333.333	196.571	196.498
3	333.333	196.643	196.571
4	250	196.681	196.643
3	333.333	196.753	196.681
4	250	196.791	196.753
3	333.333	196.863	196.791
3	333.333	196.935	196.863
3	333.333	197.007	196.935
4	250	197.044	197.007
4	250	197.082	197.044
3	333.333	197.153	197.082
3	333.333	197.225	197.153
7	142.857	197.158	197.225
3	333.333	197.23	197.158
20	50	196.716	197.23
11	90.9091	196.513	196.716
3	333.333	196.584	196.513
18	55.5556	196.143	196.584
3	333.333	196.215	196.143
4	250	196.252	196.215
3	333.333	196.323	196.252
3	333.333	196.395	196.323
3	333.333	196.466	196.395
3	333.333	196.537	196.466
2	500	196.642	196.537
4	250	196.679	196.642
3	333.333	196.75	196.679
4	250	196.786	196.75
4	250	196.823	196.786
3	333.333	196.894	196.823
4	250	196.93	196.894
3	333.333	197.001	196.93
3	333.333	197.071	197.001
4	250	197.108	197.071
3	333.333	197.178	197.108
3	333.333	197.248	197.178
4	250	197.285	197.248
3	333.333	197.355	197.285
4	250	197.391	197.355
3	333.333	197.461	197.391
3	333.333	197.531	197.461
4	250	197.567	197.531
3	333.333	197.637	197.567
3	333.333	197.706	197.637
4	250	197.742	197.706
4	250	197.778	197.742
4	250	197.813	197.778
3	333.333	197.883	197.813
3	333.333	197.952	197.883
3	333.333	198.021	197.952
4	250	198.057	198.021
3	333.333	198.126	198.057
3	333.333	198.195	198.126
3	333.333	198.264	198.195
5	200	198.266	198.264
3	333.333	198.334	198.266
3	333.333	198.403	198.334
3	333.333	198.472	198.403
3	333.333	198.541	198.472
4	250	198.576	198.541
3	333.333	198.644	198.576
3	333.333	198.713	198.644
3	333.333	198.781	198.713
4	250	198.816	198.781
9	111.111	198.682	198.816
4	250	198.717	198.682
13	76.9231	198.45	198.717
3	333.333	198.518	198.45
4	250	198.553	198.518
9	111.111	198.421	198.553
3	333.333	198.489	198.421
17	58.8235	198.091	198.489
13	76.9231	197.828	198.091
3	333.333	197.896	197.828
18	55.5556	197.469	197.896
12	83.3333	197.242	197.469
4	250	197.277	197.242
14	71.4286	196.985	197.277
15	66.6667	196.662	196.985
4	250	196.697	196.662
18	55.5556	196.279	196.697
3	333.333	196.346	196.279
4	250	196.382	196.346
3	333.333	196.449	196.382
3	333.333	196.517	196.449
3	333.333	196.584	196.517
3	333.333	196.651	196.584
3	333.333	196.719	196.651
3	333.333	196.786	196.719
3	333.333	196.853	196.786
3	333.333	196.92	196.853
17	58.8235	196.537	196.92
4	250	196.571	196.537
3	333.333	196.638	196.571
5	200	196.641	196.638
3	333.333	196.708	196.641
3	333.333	196.775	196.708
4	250	196.809	196.775
3	333.333	196.876	196.809
3	333.333	196.943	196.876
3	333.333	197.009	196.943
3	333.333	197.076	197.009
2	500	197.174	197.076
4	250	197.208	197.174
7	142.857	197.147	197.208
4	250	197.181	197.147
18	55.5556	196.769	197.181
3	333.333	196.835	196.769
8	125	196.742	196.835
3	333.333	196.809	196.742
18	55.5556	196.4	196.809
13	76.9231	196.151	196.4
3	333.333	196.217	196.151
18	55.5556	195.812	196.217
12	83.3333	195.597	195.812
3	333.333	195.663	195.597
20	50	195.199	195.663
3	333.333	195.265	195.199
3	333.333	195.331	195.265
3	333.333	195.397	195.331
3	333.333	195.462	195.397
3	333.333	195.528	195.462
4	250	195.563	195.528
3	333.333	195.628	195.563
3	333.333	195.693	195.628
4	250	195.728	195.693
3	333.333	195.793	195.728
17	58.8235	195.426	195.793
4	250	195.46	195.426
3	333.333	195.525	195.46
4	250	195.56	195.525
4	250	195.594	195.56
3	333.333	195.659	195.594
3	333.333	195.724	195.659
3	333.333	195.789	195.724
3	333.333	195.854	195.789
3	333.333	195.918	195.854
4	250	195.952	195.918
3	333.333	196.017	195.952
3	333.333	196.081	196.017
5	200	196.085	196.081
3	333.333	196.149	196.085
17	58.8235	195.785	196.149
3	333.333	195.849	195.785
4	250	195.883	195.849
6	166.667	195.855	195.883
4	250	195.889	195.855
18	55.5556	195.497	195.889
3	333.333	195.561	195.497
9	111.111	195.443	195.561
3	333.333	195.507	195.443
18	55.5556	195.118	195.507
12	83.3333	194.911	195.118
3	333.333	194.975	194.911
18	55.5556	194.59	194.975
12	83.3333	194.385	194.59
4	250	194.419	194.385
17	58.8235	194.066	194.419
3	333.333	194.13	194.066
4	250	194.164	194.13
3	333.333	194.228	194.164
3	333.333	194.292	194.228
2	500	194.385	194.292
4	250	194.419	194.385
2	500	194.512	194.419
3	333.333	194.576	194.512
3	333.333	194.639	194.576
4	250	194.673	194.639
2	500	194.766	194.673
18	55.5556	194.385	194.766
3	333.333	194.449	194.385
4	250	194.482	194.449
3	333.333	194.545	194.482
4	250	194.579	194.545
3	333.333	194.642	194.579
3	333.333	194.705	194.642
4	250	194.738	194.705
3	333.333	194.801	194.738
3	333.333	194.864	194.801
3	333.333	194.927	194.864
3	333.333	194.989	194.927
3	333.333	195.052	194.989
6	166.667	195.026	195.052
3	333.333	195.089	195.026
18	55.5556	194.712	195.089
3	333.333	194.774	194.712
4	250	194.807	194.774
4	250	194.84	194.807
3	333.333	194.903	194.84
4	250	194.936	194.903
2	500	195.027	194.936
4	250	195.06	195.027
3	333.333	195.122	195.06
2	500	195.213	195.122
4	250	195.246	195.213
3	333.333	195.308	195.246
10	100	195.166	195.308
3	333.333	195.227	195.166
13	76.9231	194.999	195.227
3	333.333	195.06	194.999
5	200	195.064	195.06
3	333.333	195.126	195.064
3	333.333	195.187	195.126
4	250	195.22	195.187
3	333.333	195.281	195.22
4	250	195.314	195.281
3	333.333	195.375	195.314
3	333.333	195.436	195.375
4	250	195.469	195.436
4	250	195.501	195.469
3	333.333	195.562	195.501
4	250	195.594	195.562
4	250	195.626	195.594
3	333.333	195.687	195.626
3	333.333	195.748	195.687
4	250	195.78	195.748
3	333.333	195.841	195.78
4	250	195.873	195.841
4	250	195.905	195.873
4	250	195.937	195.905
3	333.333	195.998	195.937
4	250	196.029	195.998
3	333.333	196.09	196.029
3	333.333	196.15	196.09
4	250	196.182	196.15
3	333.333	196.242	196.182
3	333.333	196.303	196.242
5	200	196.306	196.303
4	250	196.337	196.306
3	333.333	196.397	196.337
3	333.333	196.457	196.397
4	250	196.489	196.457
3	333.333	196.549	196.489
4	250	196.58	196.549
3	333.333	196.64	196.58
3	333.333	196.7	196.64
3	333.333	196.76	196.7
4	250	196.791	196.76
13	76.9231	196.564	196.791
3	333.333	196.623	196.564
4	250	196.655	196.623
3	333.333	196.714	196.655
4	250	196.745	196.714
3	333.333	196.805	196.745
3	333.333	196.864	196.805
3	333.333	196.924	196.864
4	250	196.954	196.924
3	333.333	197.014	196.954
3	333.333	197.073	197.014
4	250	197.104	197.073
3	333.333	197.163	197.104
3	333.333	197.222	197.163
8	125	197.138	197.222
3	333.333	197.197	197.138
14	71.4286	196.943	197.197
4	250	196.974	196.943
5	200	196.976	196.974
3	333.333	197.035	196.976
4	250	197.066	197.035
3	333.333	197.124	197.066
4	250	197.155	197.124
3	333.333	197.213	197.155
3	333.333	197.272	197.213
4	250	197.302	197.272
3	333.333	197.361	197.302
13	76.9231	197.137	197.361
3	333.333	197.195	197.137
13	76.9231	196.972	197.195
4	250	197.002	196.972
14	71.4286	196.752	197.002
3	333.333	196.81	196.752
13	76.9231	196.588	196.81
4	250	196.619	196.588
3	333.333	196.677	196.619
4	250	196.707	196.677
3	333.333	196.766	196.707
3	333.333	196.824	196.766
4	250	196.854	196.824
3	333.333	196.912	196.854
4	250	196.942	196.912
3	333.333	197	196.942
4	250	197.03	197
3	333.333	197.088	197.03
4	250	197.117	197.088
3	333.333	197.175	197.117
4	250	197.205	197.175
3	333.333	197.263	197.205
4	250	197.292	197.263
3	333.333	197.35	197.292
3	333.333	197.407	197.35
3	333.333	197.465	197.407
5	200	197.467	197.465
4	250	197.496	197.467
13	76.9231	197.276	197.496
4	250	197.306	197.276
3	333.333	197.363	197.306
5	200	197.365	197.363
3	333.333	197.422	197.365
3	333.333	197.479	197.422
4	250	197.508	197.479
4	250	197.538	197.508
3	333.333	197.595	197.538
3	333.333	197.652	197.595
3	333.333	197.709	197.652
3	333.333	197.765	197.709
5	200	197.767	197.765
3	333.333	197.824	197.767
3	333.333	197.88	197.824
4	250	197.909	197.88
3	333.333	197.966	197.909
4	250	197.995	197.966
3	333.333	198.051	197.995
3	333.333	198.108	198.051
4	250	198.137	198.108
4	250	198.166	198.137
4	250	198.194	198.166
3	333.333	198.251	198.194
3	333.333	198.307	198.251
4	250	198.336	198.307
3	333.333	198.392	198.336
3	333.333	198.448	198.392
3	333.333	198.504	198.448
3	333.333	198.56	198.504
4	250	198.588	198.56
3	333.333	198.644	198.588
4	250	198.673	198.644
2	500	198.756	198.673
4	250	198.784	198.756
3	333.333	198.84	198.784
4	250	198.868	198.84
3	333.333	198.924	198.868
3	333.333	198.98	198.924
3	333.333	199.035	198.98
13	76.9231	198.817	199.035
4	250	198.845	198.817
12	83.3333	198.655	198.845
4	250	198.683	198.655
14	71.4286	198.439	198.683
3	333.333	198.494	198.439
13	76.9231	198.278	198.494
5	200	198.279	198.278
3	333.333	198.335	198.279
13	76.9231	198.12	198.335
3	333.333	198.175	198.12
4	250	198.203	198.175
3	333.333	198.258	198.203
7	142.857	198.206	198.258
4	250	198.234	198.206
12	83.3333	198.047	198.234
4	250	198.075	198.047
3	333.333	198.13	198.075
4	250	198.158	198.13
3	333.333	198.213	198.158
3	333.333	198.268	198.213
3	333.333	198.323	198.268
3	333.333	198.377	198.323
3	333.333	198.432	198.377
3	333.333	198.487	198.432
3	333.333	198.541	198.487
3	333.333	198.596	198.541
3	333.333	198.65	198.596
5	200	198.651	198.65
3	333.333	198.706	198.651
3	333.333	198.76	198.706
3	333.333	198.815	198.76
4	250	198.842	198.815
4	250	198.87	198.842
3	333.333	198.924	198.87
3	333.333	198.978	198.924
3	333.333	199.032	198.978
3	333.333	199.087	199.032
8	125	199.007	199.087
3	333.333	199.061	199.007
14	71.4286	198.822	199.061
3	333.333	198.876	198.822
4	250	198.903	198.876
9	111.111	198.798	198.903
4	250	198.825	198.798
13	76.9231	198.614	198.825
4	250	198.641	198.614
13	76.9231	198.431	198.641
3	333.333	198.484	198.431
13	76.9231	198.275	198.484
4	250	198.302	198.275
3	333.333	198.356	198.302
4	250	198.383	198.356
3	333.333	198.437	198.383
3	333.333	198.49	198.437
3	333.333	198.544	198.49
3	333.333	198.598	198.544
3	333.333	198.651	198.598
3	333.333	198.704	198.651
3	333.333	198.758	198.704
5	200	198.759	198.758
3	333.333	198.812	198.759
3	333.333	198.865	198.812
3	333.333	198.918	198.865
3	333.333	198.972	198.918
3	333.333	199.025	198.972
4	250	199.052	199.025
3	333.333	199.105	199.052
4	250	199.131	199.105
3	333.333	199.184	199.131
6	166.667	199.159	199.184
4	250	199.185	199.159
12	83.3333	199.003	199.185
3	333.333	199.056	199.003
4	250	199.083	199.056
5	200	199.083	199.083
3	333.333	199.136	199.083
3	333.333	199.189	199.136
4	250	199.215	199.189
3	333.333	199.268	199.215
4	250	199.294	199.268
3	333.333	199.347	199.294
3	333.333	199.399	199.347
4	250	199.426	199.399
4	250	199.452	199.426
3	333.333	199.505	199.452
3	333.333	199.557	199.505
5	200	199.557	199.557
3	333.333	199.609	199.557
3	333.333	199.662	199.609
4	250	199.688	199.662
3	333.333	199.74	199.688
3	333.333	199.792	199.74
5	200	199.792	199.792
3	333.333	199.844	199.792
3	333.333	199.896	199.844
4	250	199.922	199.896
3	333.333	199.974	199.922
3	333.333	200.026	199.974
3	333.333	200.078	200.026
3	333.333	200.13	200.078
3	333.333	200.181	200.13
4	250	200.207	200.181
8	125	200.129	200.207
4	250	200.155	200.129
13	76.9231	199.948	200.155
3	333.333	200	199.948
3	333.333	200.052	200
10	100	199.923	200.052
3	333.333	199.974	199.923
18	55.5556	199.641	199.974
12	83.3333	199.462	199.641
4	250	199.488	199.462
17	58.8235	199.182	199.488
12	83.3333	199.004	199.182
3	333.333	199.056	199.004
18	55.5556	198.727	199.056
4	250	198.753	198.727
3	333.333	198.804	198.753
3	333.333	198.856	198.804
4	250	198.882	198.856
3	333.333	198.933	198.882
3	333.333	198.984	198.933
4	250	199.01	198.984
2	500	199.086	199.01
4	250	199.112	199.086
3	333.333	199.163	199.112
3	333.333	199.214	199.163
3	333.333	199.265	199.214
3	333.333	199.316	199.265
3	333.333	199.367	199.316
4	250	199.393	199.367
3	333.333	199.444	199.393
4	250	199.469	199.444
3	333.333	199.52	199.469
3	333.333	199.571	199.52
3	333.333	199.621	199.571
18	55.5556	199.295	199.621
3	333.333	199.345	199.295
3	333.333	199.396	199.345
5	200	199.396	199.396
3	333.333	199.447	199.396
4	250	199.472	199.447
4	250	199.497	199.472
3	333.333	199.548	199.497
3	333.333	199.598	199.548
3	333.333	199.649	199.598
3	333.333	199.699	199.649
3	333.333	199.749	199.699
5	200	199.749	199.749
3	333.333	199.8	199.749
4	250	199.825	199.8
3	333.333	199.875	199.825
4	250	199.9	199.875
3	333.333	199.95	199.9
3	333.333	200	199.95
3	333.333	200.05	200
4	250	200.075	200.05
12	83.3333	199.9	200.075
3	333.333	199.95	199.9
13	76.9231	199.751	199.95
3	333.333	199.801	199.751
4	250	199.826	199.801
3	333.333	199.876	199.826
13	76.9231	199.677	199.876
3	333.333	199.727	199.677
4	250	199.752	199.727
3	333.333	199.802	199.752
3	333.333	199.851	199.802
3	333.333	199.901	199.851
3	333.333	199.95	199.901
18	55.5556	199.629	199.95
3	333.333	199.679	199.629
4	250	199.704	199.679
6	166.667	199.679	199.704
3	333.333	199.729	199.679
14	71.4286	199.508	199.729
4	250	199.533	199.508
3	333.333	199.582	199.533
9	111.111	199.484	199.582
4	250	199.509	199.484
17	58.8235	199.216	199.509
7	142.857	199.168	199.216
3	333.333	199.217	199.168
14	71.4286	198.998	199.217
3	333.333	199.048	198.998
4	250	199.072	199.048
4	250	199.097	199.072
3	333.333	199.146	199.097
4	250	199.171	199.146
3	333.333	199.22	199.171
2	500	199.293	199.22
3	333.333	199.342	199.293
3	333.333	199.391	199.342
3	333.333	199.44	199.391
3	333.333	199.489	199.44
4	250	199.514	199.489
3	333.333	199.562	199.514
2	500	199.635	199.562
4	250	199.66	199.635
3	333.333	199.709	199.66
3	333.333	199.757	199.709
4	250	199.782	199.757
3	333.333	199.83	199.782
3	333.333	199.879	199.83
4	250	199.903	199.879
3	333.333	199.952	199.903
11	90.9091	199.806	199.952
3	333.333	199.855	199.806
17	58.8235	199.566	199.855
4	250	199.59	199.566
4	250	199.614	199.59
4	250	199.639	199.614
3	333.333	199.687	199.639
3	333.333	199.735	199.687
3	333.333	199.783	199.735
3	333.333	199.832	199.783
4	250	199.856	199.832
3	333.333	199.904	199.856
4	250	199.928	199.904
3	333.333	199.976	199.928
3	333.333	200.024	199.976
3	333.333	200.072	200.024
3	333.333	200.12	200.072
3	333.333	200.168	200.12
4	250	200.192	200.168
3	333.333	200.24	200.192
4	250	200.264	200.24
3	333.333	200.311	200.264
6	166.667	200.287	200.311
4	250	200.311	200.287
17	58.8235	200.024	200.311
4	250	200.048	200.024
14	71.4286	199.833	200.048
5	200	199.833	199.833
9	111.111	199.738	199.833
18	55.5556	199.431	199.738
17	58.8235	199.148	199.431
13	76.9231	198.96	199.148
18	55.5556	198.655	198.96
17	58.8235	198.375	198.655
17	58.8235	198.097	198.375
17	58.8235	197.819	198.097
18	55.5556	197.519	197.819
18	55.5556	197.221	197.519
12	83.3333	197.062	197.221
18	55.5556	196.765	197.062
17	58.8235	196.493	196.765
16	62.5	196.244	196.493
18	55.5556	195.951	196.244
17	58.8235	195.682	195.951
15	66.6667	195.459	195.682
19	52.6316	195.147	195.459
14	71.4286	194.948	195.147
18	55.5556	194.661	194.948
17	58.8235	194.397	194.661
17	58.8235	194.134	194.397
16	62.5	193.894	194.134
16	62.5	193.655	193.894
17	58.8235	193.395	193.655
18	55.5556	193.114	193.395
15	66.6667	192.899	193.114
19	52.6316	192.598	192.899
15	66.6667	192.386	192.598
18	55.5556	192.109	192.386
17	58.8235	191.855	192.109
14	71.4286	191.666	191.855
21	47.619	191.328	191.666
14	71.4286	191.14	191.328
18	55.5556	190.869	191.14
19	52.6316	190.577	190.869
13	76.9231	190.413	190.577
18	55.5556	190.144	190.413
4	250	190.17	190.144
4	250	190.197	190.17
4	250	190.223	190.197
3	333.333	190.271	190.223
3	333.333	190.318	190.271
4	250	190.345	190.318
3	333.333	190.392	190.345
3	333.333	190.439	190.392
3	333.333	190.487	190.439
3	333.333	190.534	190.487
4	250	190.56	190.534
9	111.111	190.481	190.56
3	333.333	190.529	190.481
18	55.5556	190.262	190.529
3	333.333	190.309	190.262
4	250	190.335	190.309
3	333.333	190.382	190.335
4	250	190.408	190.382
3	333.333	190.455	190.408
4	250	190.481	190.455
3	333.333	190.528	190.481
3	333.333	190.575	190.528
3	333.333	190.622	190.575
4	250	190.648	190.622
3	333.333	190.695	190.648
4	250	190.721	190.695
3	333.333	190.768	190.721
3	333.333	190.815	190.768
3	333.333	190.861	190.815
3	333.333	190.908	190.861
4	250	190.934	190.908
4	250	190.96	190.934
4	250	190.985	190.96
5	200	190.99	190.985
4	250	191.016	190.99
13	76.9231	190.855	191.016
4	250	190.88	190.855
4	250	190.906	190.88
9	111.111	190.828	190.906
3	333.333	190.875	190.828
14	71.4286	190.693	190.875
4	250	190.719	190.693
4	250	190.745	190.719
3	333.333	190.791	190.745
18	55.5556	190.528	190.791
3	333.333	190.574	190.528
3	333.333	190.62	190.574
4	250	190.646	190.62
3	333.333	190.692	190.646
4	250	190.718	190.692
3	333.333	190.764	190.718
3	333.333	190.81	190.764
3	333.333	190.856	190.81
3	333.333	190.902	190.856
3	333.333	190.948	190.902
4	250	190.974	190.948
11	90.9091	190.855	190.974
2	500	190.922	190.855
19	52.6316	190.64	190.922
3	333.333	190.686	190.64
4	250	190.711	190.686
3	333.333	190.757	190.711
3	333.333	190.803	190.757
4	250	190.828	190.803
3	333.333	190.874	190.828
3	333.333	190.92	190.874
3	333.333	190.966	190.92
3	333.333	191.011	190.966
4	250	191.036	191.011
12	83.3333	190.898	191.036
3	333.333	190.944	190.898
18	55.5556	190.684	190.944
3	333.333	190.73	190.684
3	333.333	190.775	190.73
4	250	190.801	190.775
3	333.333	190.846	190.801
3	333.333	190.892	190.846
3	333.333	190.937	190.892
3	333.333	190.983	190.937
3	333.333	191.028	190.983
4	250	191.053	191.028
7	142.857	191.017	191.053
3	333.333	191.063	191.017
18	55.5556	190.804	191.063
4	250	190.829	190.804
9	111.111	190.753	190.829
3	333.333	190.799	190.753
13	76.9231	190.642	190.799
3	333.333	190.687	190.642
3	333.333	190.733	190.687
4	250	190.758	190.733
3	333.333	190.803	190.758
3	333.333	190.848	190.803
3	333.333	190.893	190.848
4	250	190.918	190.893
3	333.333	190.963	190.918
2	500	191.028	190.963
4	250	191.053	191.028
3	333.333	191.098	191.053
4	250	191.122	191.098
3	333.333	191.167	191.122
3	333.333	191.212	191.167
4	250	191.237	191.212
3	333.333	191.282	191.237
4	250	191.306	191.282
3	333.333	191.351	191.306
4	250	191.376	191.351
3	333.333	191.42	191.376
4	250	191.445	191.42
4	250	191.469	191.445
4	250	191.494	191.469
3	333.333	191.538	191.494
3	333.333	191.583	191.538
4	250	191.607	191.583
3	333.333	191.652	191.607
3	333.333	191.696	191.652
4	250	191.721	191.696
4	250	191.745	191.721
4	250	191.769	191.745
3	333.333	191.814	191.769
4	250	191.838	191.814
3	333.333	191.882	191.838
4	250	191.907	191.882
3	333.333	191.951	191.907
4	250	191.975	191.951
3	333.333	192.019	191.975
